ID;Region;Region_edu;Dominio;P1;P2;P3;P4;P9B1;conoce_web;usa_web;P9C1;P9B2;conoce_TV;usa_TV;P9C2;P9B3;conoce_radio;usa_radio;P9C3;P9B4;conoce_digital;usa_digital;P9C4;P9A5;P9B5;usa_impreso;P9C5;P10;P10a;P11;P11a;P11b;P11c;P11d;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29a;P29b;P30;P31;P32;P33;P34;P35;P36;P37;P38;NNA_asisten;cober_salud;pers_amb;hacinam;hacina2;perd_empleo;perc_AUH;perc_IFE;auh_ife;acceso_comp;dispo_comp;compu_NNA;acceso_int;tipo_int;acceso_TIC;NEA;clima;clima_dico;VSEH;VSEH_dico;tipo_SE;pondera_preliminar;pondera_definitivo
125102;Pampeana;5;2;1;;4;2;2;1;2;1;3;1;3;;3;1;3;;3;1;3;;1;2;2;1;1;cuadernillos;1;0;0;1;0;2;2;3;1;1;1;2;;2;;2;1;1;;5;2;2;3;;5;1;3;3;3;1;1;3;3;1;2;01;1;1;2;2;2;4;1;1;1;1;1;1;2;5;2;4;2;1;70;01
125107;Pampeana;5;2;1;;3;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;0;0;0;0;0;1;1;3;1;1;1;1;;1;;2;1;2;;4;2;1;;3;;1;1;3;3;1;1;1;3;2;2;01;1;1;2;1;1;1;1;1;2;1;2;1;1;4;1;2;1;1;705;914
125109;Pampeana;5;4;1;;6;3;4;2;3;;2;1;2;2;4;2;3;;4;2;3;;2;;3;;2; ;2;0;2;0;0;1;1;3;1;2;;;;2;;2;2;;1;3;2;1;;3;;1;2;2;2;1;1;2;3;2;2;02;2;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;274;48
125111;Pampeana;5;2;1;;4;2;1;1;1;2;2;1;2;1;4;2;3;;3;1;3;;1;1;1;1;2; ;2;0;1;0;1;2;2;3;1;2;;;;2;;2;2;;1;4;2;2;1;;7;1;1;3;1;1;1;1;3;2;1;01;1;1;1;2;2;4;2;3;3;2;3;4;1;7;2;3;2;1;361;449
125113;Pampeana;5;4;1;;3;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;0;0;1;2;1;1;2;2;;;;1;;2;1;2;;3;2;1;;3;;1;1;3;1;1;3;1;3;2;2;03;2;1;1;2;1;3;2;3;3;1;2;3;1;3;1;2;1;1;842;949
125201;Pampeana;5;4;1;;5;2;4;2;3;;2;1;2;3;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;2;2;2;2;2;;;;2;;2;3;2;2;5;2;2;1;;5;1;1;3;2;2;2;3;3;2;1;03;2;1;2;2;2;4;2;3;3;1;2;3;2;5;2;4;2;1;80;119
125202;Pampeana;5;4;1;;4;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;3;3;;2; ;1;0;0;1;0;2;2;4;1;1;1;2;;4;;2;3;3;2;4;2;2;3;;2;1;3;3;1;1;1;2;3;1;2;01;1;1;2;2;2;4;1;1;1;1;2;1;1;2;1;4;2;1;802;847
125206;Pampeana;5;5;1;;5;4;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;0;0;0;0;0;1;1;3;2;2;;;;1;;2;2;;1;4;2;1;;3;;1;3;3;3;3;1;3;3;4;2;02;1;1;2;1;1;1;2;3;3;2;3;4;1;4;1;1;1;1;1.622;2.043
125207;Pampeana;5;4;1;;3;1;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;1;0;0;1;1;3;2;2;;;;1;;2;1;1;;3;2;1;;3;;1;1;3;3;1;1;2;3;1;2;01;1;1;2;1;1;1;2;3;3;1;1;3;1;3;1;2;1;1;555;659
125208;Pampeana;5;4;1;;5;3;3;1;3;;3;1;3;;2;1;2;3;3;1;3;;2;;3;;2; ;1;0;1;0;0;2;2;3;2;1;1;2;;3;;1;1;2;;3;1;1;;1;;1;1;3;3;1;1;1;3;3;1;02;1;1;2;2;2;4;1;1;2;1;2;1;1;3;1;4;2;1;390;60
125211;Pampeana;5;4;1;;4;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;1;0;0;2;2;3;1;1;1;2;;4;;2;1;2;;4;2;2;1;;5;1;1;3;1;1;1;3;3;2;1;01;1;1;2;2;2;4;1;1;2;1;2;1;1;5;2;4;2;1;985;1.110
125219;Pampeana;5;4;1;;2;1;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;1;1;0;2;2;1;1;2;;;;2;;2;1;1;;4;2;2;1;;1;1;3;3;1;1;1;1;3;1;1;02;2;1;2;2;2;4;2;3;3;1;1;3;1;1;1;4;2;1;634;685
125304;Pampeana;5;4;1;;4;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;1;0;1;1;2;1;2;;;;2;;2;3;1;1;5;1;1;;3;;1;3;3;3;1;1;3;1;1;2;02;2;1;2;1;1;1;2;3;3;1;1;3;2;5;2;2;1;1;136;01
125311;Pampeana;5;2;1;;4;2;3;1;3;;1;1;1;1;3;1;3;;3;1;3;;2;;3;;2; ;2;0;1;1;0;2;2;4;1;1;1;2;;2;;2;1;1;;5;2;1;;2;;1;2;1;3;3;1;1;3;2;1;01;1;1;2;2;2;4;1;1;2;1;1;1;2;5;2;4;2;1;519;607
125316;Pampeana;5;5;1;;3;1;5;2;3;;5;2;3;;5;2;3;;5;2;3;;2;;3;;2; ;1;0;0;1;0;2;1;3;1;1;1;2;;3;;1;1;2;;7;2;2;1;;7;1;1;3;1;1;1;2;3;1;1;01;1;1;2;2;1;3;1;1;1;1;2;1;2;7;2;2;1;1;725;765
125405;Pampeana;5;4;1;;5;3;3;1;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;0;1;2;2;4;1;2;;;;3;;2;1;1;;4;2;1;;3;;1;3;3;3;2;1;2;3;2;2;01;1;1;1;2;2;4;2;3;3;1;1;3;1;4;1;3;2;1;421;64
125406;Pampeana;5;4;1;;5;4;1;1;1;1;1;1;1;1;3;1;3;;4;2;3;;2;;3;;1;fibras crayones y libro para colorear.  fotocopias de biologia y fisica quimica;2;0;2;0;0;1;1;3;2;2;;;;2;;2;1;2;;4;2;1;;3;;1;1;3;3;1;1;2;3;4;2;02;1;1;2;1;1;1;2;3;3;1;2;3;1;4;1;2;1;1;1.157;1.436
125409;Pampeana;5;4;1;;7;4;3;1;3;;2;1;2;2;3;1;3;;3;1;3;;1;1;1;2;1;cuaderillo;2;0;2;0;0;1;1;3;2;1;1;2;;1;;2;1;1;;4;2;2;3;;2;1;3;3;3;1;1;1;1;4;2;02;2;1;2;1;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1.660;2.197
125419;Pampeana;5;5;1;;5;3;3;1;3;;1;1;1;2;4;2;3;;3;1;3;;2;;3;;2; ;2;1;1;0;0;2;2;2;1;2;;;;2;1;2;3;1;1;3;2;1;;3;;1;1;1;3;1;1;1;2;3;2;03;2;1;2;2;2;4;2;3;3;1;1;3;1;3;1;4;2;1;345;61
125502;Pampeana;5;4;1;;6;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;0;2;0;0;2;2;3;1;1;1;1;;2;;2;4;;;3;2;1;;3;;1;3;3;1;1;1;1;3;2;2;02;2;1;2;2;2;4;1;1;2;3;4;2;1;3;1;3;2;1;991;1.117
125507;Pampeana;5;4;1;;7;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;3;0;1;0;2;1;1;4;1;2;;;;5;;2;2;;1;2;1;1;;3;;3;3;3;3;3;3;3;3;1;2;02;1;1;1;1;1;1;2;3;3;2;3;4;1;2;1;1;1;4;638;690
125509;Pampeana;5;4;1;;3;2;5;2;3;;5;2;3;;5;2;3;;5;2;3;;2;;3;;2; ;1;0;0;1;0;2;2;3;1;1;1;1;;3;;2;2;;1;4;1;1;;1;;1;1;2;3;1;3;3;3;1;1;01;1;1;2;2;2;4;1;1;1;2;3;2;1;4;1;3;2;1;152;01
125513;Pampeana;5;2;1;;4;2;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;2;0;0;2;2;2;1;1;2;2;;2;;2;3;1;1;4;2;1;;1;;1;1;3;1;1;2;3;3;2;1;02;2;1;2;2;2;4;1;1;1;1;1;1;1;4;1;4;2;1;425;529
125514;Pampeana;5;2;1;;3;2;2;1;2;2;1;1;1;1;1;1;1;1;3;1;3;;2;;3;;2; ;1;1;0;0;0;2;2;2;1;1;2;2;1;1;0;1;3;1;1;7;2;1;;1;;1;3;3;3;1;1;3;3;2;1;02;1;1;2;2;2;4;1;1;2;1;1;1;2;7;2;4;2;1;425;529
125515;Pampeana;5;2;1;;7;3;3;1;3;;2;1;2;1;4;2;3;;3;1;3;;1;1;1;1;2; ;1;0;1;0;0;1;1;4;2;2;;;;1;;2;4;;;2;2;2;3;;2;1;1;3;1;1;1;1;1;2;2;02;1;1;2;1;1;1;2;3;3;3;4;4;1;2;1;1;1;1;322;57
125605;Pampeana;5;1;1;;2;1;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;0;1;2;1;3;1;1;1;2;;1;;2;1;1;;9;2;1;;1;;1;1;1;3;3;1;2;1;1;1;01;1;1;1;2;1;3;1;1;1;1;1;1;2;9;2;2;1;1;221;246
125610;Pampeana;5;2;1;;5;3;4;2;3;;1;1;1;1;4;2;3;;4;2;3;;2;;3;;1;por washup material;1;0;0;0;1;2;2;3;1;2;;;;2;;2;2;;1;5;2;1;;1;;1;3;1;3;1;1;1;1;2;1;02;1;1;1;2;2;4;2;3;3;2;3;4;2;5;2;3;2;1;155;01
125702;Pampeana;5;2;1;;3;2;4;2;3;;2;1;2;2;4;2;3;;4;2;3;;2;;3;;2; ;1;0;1;0;0;2;2;3;1;2;;;;1;;2;1;99;;5;2;1;;1;;1;1;1;3;3;1;1;2;2;1;01;1;1;2;2;2;4;2;3;3;1;2;3;2;5;2;4;2;1;787;1.021
125704;Pampeana;5;1;1;;3;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;2;0;0;2;1;2;1;1;2;2;;2;;2;3;1;1;4;2;2;1;;5;3;3;3;3;1;3;3;3;1;1;02;1;1;2;2;1;3;1;1;1;1;1;1;1;5;2;2;1;1;169;188
125707;Pampeana;5;4;1;;5;3;2;1;2;2;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;0;0;2;0;2;2;3;1;2;;;;5;;2;3;2;2;3;1;2;3;;4;1;2;3;1;1;1;1;3;3;2;02;1;1;2;2;2;4;2;3;3;1;2;3;1;4;1;4;2;1;781;888
125803;Pampeana;5;4;1;;6;3;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;1;0;1;1;3;1;1;1;2;;4;;2;1;2;;3;2;1;;3;;1;1;1;1;2;1;2;2;1;2;02;2;1;2;1;1;1;1;1;1;1;2;1;1;3;1;2;1;1;25;01
125809;Pampeana;1;1;1;;3;1;4;2;3;;1;1;1;1;4;2;3;;4;2;3;;2;;3;;2; ;1;0;1;0;0;2;2;2;1;1;2;2;;2;;2;3;1;1;7;2;1;;1;;1;3;3;3;3;3;3;3;1;1;02;1;1;2;2;2;4;1;1;1;1;1;1;2;7;2;4;2;1;153;171
125813;Pampeana;5;2;1;;4;2;3;1;3;;2;1;2;1;3;1;3;;3;1;3;;2;;3;;1;paginas que mandan las maestras;1;0;1;0;0;2;1;2;1;2;;;;2;;2;3;2;3;4;2;2;1;;5;1;2;3;3;1;1;1;3;2;1;02;2;1;2;2;1;3;2;3;3;1;2;3;1;5;2;2;1;1;365;454
125817;Pampeana;5;2;1;;6;2;3;1;3;;2;1;2;3;3;1;3;;2;1;2;1;1;1;1;1;1;videos y cuadernillos;2;0;1;1;0;1;1;3;1;1;3;2;;3;;1;3;3;1;5;2;2;3;;4;1;1;3;3;1;1;2;3;1;2;02;2;1;2;1;1;1;1;1;1;1;2;1;2;4;1;2;1;1;71;01
125912;Pampeana;5;2;1;;3;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;1;0;0;1;1;2;3;1;1;1;2;2;2;2;2;1;2;;5;2;2;3;;5;1;3;3;3;3;1;2;3;1;2;01;1;1;1;1;2;2;1;2;2;1;2;1;2;5;2;3;2;1;676;802
125914;Pampeana;5;2;1;;4;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;1;1;0;0;2;2;3;1;1;1;2;1;2;0;2;1;1;;8;1;2;1;;8;1;2;3;3;1;1;3;3;1;1;01;1;1;2;2;2;4;1;2;2;1;1;1;2;8;2;4;2;1;100;01
126307;Pampeana;1;4;1;;7;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;3;0;3;0;0;2;2;4;1;1;1;2;;2;;2;3;1;2;4;1;2;3;;4;1;1;3;1;1;1;1;3;1;2;02;1;1;2;2;2;4;1;1;1;1;1;1;1;4;1;4;2;3;3.488;3.769
126404;Pampeana;1;1;1;;7;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;0;0;0;0;0;1;1;5;1;1;1;2;;4;;2;2;;1;5;2;2;1;;4;1;1;3;3;3;1;3;3;1;1;01;1;1;2;1;1;1;1;1;1;2;3;2;2;4;1;1;1;2;112;01
126405;Pampeana;1;4;1;;5;3;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;2;2;1;2; ;1;0;1;0;0;2;2;2;2;2;;;;3;;2;2;;1;4;2;2;3;;4;1;3;3;99;1;2;3;3;3;2;03;2;1;2;2;2;4;2;3;3;2;3;4;1;4;1;3;2;1;4.860;5.987
126406;Pampeana;1;4;1;;6;3;4;2;3;;3;1;3;;4;2;3;;4;2;3;;1;3;3;;2; ;3;0;1;1;1;2;1;3;2;1;1;2;;2;;2;3;2;2;5;2;2;3;;6;1;1;2;3;1;1;3;3;3;2;02;2;1;1;2;1;3;1;1;2;1;2;1;2;6;2;2;1;1;5.179;6.035
126417;Pampeana;1;4;1;;6;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;1;1;0;0;2;2;4;1;1;1;2;1;5;1;2;3;3;1;4;2;2;1;;4;1;2;3;3;3;1;1;3;2;1;02;1;1;2;2;2;4;1;2;2;1;2;1;1;4;1;4;2;1;582;01
126422;Pampeana;1;1;1;;3;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;99; ;1;0;1;0;0;2;2;3;1;1;1;2;;2;;2;3;2;2;8;2;2;1;;4;1;1;3;1;1;1;3;3;1;1;01;1;1;2;2;2;4;1;1;1;1;2;1;2;4;1;4;2;1;684;761
126505;Pampeana;1;1;1;;4;2;2;1;2;1;2;1;2;1;3;1;3;;3;1;3;;1;1;1;1;1;Educacion primaria provincia de santa fe;1;0;1;0;0;1;1;2;1;2;;;;2;;2;1;2;;5;2;2;3;;5;1;1;1;3;1;1;1;1;2;2;02;2;1;2;1;1;1;2;3;3;1;2;3;2;5;2;2;1;1;3.389;3.816
126512;Pampeana;1;2;1;;5;3;3;1;3;;2;1;2;1;3;1;3;;3;1;3;;1;2;2;1;2; ;1;0;1;0;0;2;1;2;1;2;;;;1;;2;2;;1;5;1;1;;1;;2;3;1;3;3;1;2;3;2;1;03;2;1;2;2;1;3;2;3;3;2;3;4;2;5;2;1;1;1;1.480;261
126518;Pampeana;1;2;1;;4;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;3;3;;2; ;1;0;1;0;0;2;2;2;1;2;;;;2;;1;1;1;;5;1;1;;1;;1;1;3;1;1;3;3;3;1;1;02;2;1;2;2;2;4;2;3;3;1;1;3;2;5;2;4;2;1;380;01
126519;Pampeana;1;3;1;;5;3;4;2;3;;2;1;2;2;4;2;3;;3;1;3;;1;3;3;;2; ;2;1;1;0;0;2;2;3;1;1;1;2;2;2;1;2;3;1;1;7;2;2;3;;5;1;3;2;3;2;3;3;1;3;2;02;1;1;2;2;2;4;1;2;2;1;1;1;2;5;2;4;2;1;5.357;6.476
126608;Pampeana;1;4;1;;4;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;1;1;1;2;2; ;1;0;0;0;1;1;1;1;2;2;;;;0;;2;4;;;3;2;1;;3;;1;1;2;1;1;1;2;1;1;2;04;3;2;1;1;1;1;2;3;3;3;4;4;1;3;1;1;1;1;546;02
126615;Pampeana;1;2;1;;6;4;4;2;3;;2;1;2;1;4;2;3;;2;1;2;2;1;2;2;2;2; ;2;0;2;0;0;2;2;2;1;2;;;;2;;2;3;1;2;5;2;2;1;;5;1;3;2;1;1;1;2;3;4;1;03;2;1;2;2;2;4;2;3;3;1;1;3;2;5;2;4;2;1;6.118;8.680
126616;Pampeana;1;4;1;;3;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;0;1;1;2;2;2;2;2;;;;1;;2;2;;2;4;2;1;;3;;3;3;3;3;3;99;1;3;1;2;02;1;1;1;2;2;4;2;3;3;2;3;4;1;4;1;3;2;3;4.214;4.553
126707;Pampeana;1;4;1;;5;3;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;1;1;3;1;1;1;2;;2;;2;1;1;;2;2;2;1;;7;1;1;3;3;1;1;1;3;3;1;02;1;1;2;1;1;1;1;1;2;1;1;1;1;7;2;2;1;1;4.362;4.843
126714;Pampeana;1;1;1;;3;1;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;2;0;0;2;2;3;2;1;1;2;;2;;2;3;1;1;5;2;2;1;;4;1;1;3;1;1;1;2;3;1;1;01;1;1;2;2;2;4;1;1;1;1;1;1;2;4;1;4;2;1;1.449;1.465
126805;Pampeana;1;2;1;;5;3;2;1;2;2;3;1;3;;4;2;3;;2;1;2;2;1;1;1;1;2; ;1;0;1;0;0;1;1;2;1;2;;;;2;;2;1;2;;4;2;1;;3;;1;1;1;2;1;1;1;2;1;2;03;2;1;2;1;1;1;2;3;3;1;2;3;1;4;1;2;1;1;164;02
126814;Pampeana;1;4;1;;4;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;1;0;0;2;2;3;1;2;;;;3;;2;4;;;5;2;2;3;;4;1;2;2;2;2;1;2;3;1;2;01;1;1;2;2;2;4;2;3;3;3;4;4;2;4;1;3;2;1;855;02
126816;Pampeana;1;2;1;;4;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;3;3;;2; ;2;0;1;0;1;2;2;3;2;1;1;2;;3;;2;1;2;;5;2;2;1;;5;3;1;2;1;1;1;1;2;2;1;01;1;1;1;2;2;4;1;1;2;1;2;1;2;5;2;3;2;1;2.391;2.976
126817;Pampeana;1;2;1;;5;3;3;1;3;;2;1;2;2;3;1;3;;3;1;3;;1;2;2;2;1;los cuadernillos;1;0;1;0;0;1;1;2;1;1;1;2;;1;;2;2;;2;3;2;2;3;;4;1;2;3;3;1;3;2;3;2;2;03;2;1;2;1;1;1;1;1;2;2;3;2;1;4;1;1;1;1;3.519;744
126905;Pampeana;1;1;1;;2;1;1;1;1;3;2;1;2;1;3;1;3;;2;1;2;2;2;;3;;2; ;1;0;1;0;0;2;2;2;2;2;;;;1;;2;2;;1;4;2;1;;1;;1;3;1;1;1;1;1;3;1;1;01;1;1;2;2;2;4;2;3;3;2;3;4;1;4;1;3;2;1;1.102;1.225
126906;Pampeana;1;4;2;1;5;2;2;1;2;2;2;1;2;2;3;1;3;;2;1;2;2;1;1;1;2;1;cuadernos;5;0;3;2;0;2;1;3;2;2;;;;1;;2;3;3;3;8;2;2;1;;4;1;1;1;1;1;3;3;2;2;1;02;1;1;2;2;1;3;2;3;3;1;2;3;2;4;1;2;1;1;5.617;6.774
126911;Pampeana;1;2;1;;4;1;2;1;2;1;2;1;2;1;4;2;3;;5;2;3;;1;2;2;1;1;programas de tv y actividades;1;0;1;0;0;2;2;2;2;1;1;2;;1;;2;1;2;;4;1;1;;1;;1;1;1;1;1;2;2;2;1;1;02;2;1;2;2;2;4;1;1;1;1;2;1;1;4;1;4;2;1;3.450;4.092
126915;Pampeana;1;1;1;;8;4;4;2;3;;1;1;1;1;3;1;3;;3;1;3;;1;1;1;1;1;Utiles escolares;3;0;1;1;1;1;1;3;1;2;;;;2;;2;2;;1;4;2;2;3;;2;1;2;3;3;1;1;1;3;3;2;03;2;1;1;1;1;1;2;3;3;2;3;4;1;2;1;1;1;1;180;02
126916;Pampeana;1;4;1;;10;7;2;1;2;2;2;1;2;1;4;2;3;;4;2;3;;1;1;1;2;1;alfasueños;1;0;1;0;0;1;1;4;2;2;;;;2;;2;3;1;1;3;2;2;3;;3;1;1;3;1;1;1;1;3;6;2;03;2;1;2;1;1;1;2;3;3;1;1;3;1;3;1;2;1;1;6.343;1.860
126920;Pampeana;1;4;1;;8;4;4;2;3;;2;1;2;1;5;2;3;;4;2;3;;1;1;1;1;2; ;1;0;1;0;0;1;1;3;1;2;;;;2;;2;1;1;;4;2;1;;3;;1;3;2;3;1;1;1;3;4;2;03;2;1;2;1;1;1;2;3;3;1;1;3;1;4;1;2;1;1;6.661;8.269
127102;Pampeana;1;2;1;;5;3;4;2;3;;2;1;2;2;4;2;3;;4;2;3;;1;2;2;2;1;matematica lengua sociales y naturales;1;0;0;1;0;1;1;4;1;2;;;;1;;2;1;1;;4;2;1;;3;;1;3;3;1;1;2;2;3;2;2;01;1;1;2;1;1;1;2;3;3;1;1;3;1;4;1;2;1;1;1.519;269
127108;Pampeana;1;4;1;;6;3;4;2;3;;2;1;2;2;4;2;3;;4;2;3;;2;;3;;2; ;1;0;1;0;0;1;1;4;2;2;;;;3;;2;2;;2;4;1;1;;3;;1;1;1;1;1;1;1;3;2;2;02;1;1;2;1;1;1;2;3;3;2;3;4;1;4;1;1;1;1;1.853;283
127115;Pampeana;1;2;1;;3;1;4;2;3;;4;2;3;;3;1;3;;3;1;3;;1;2;2;2;2; ;2;0;2;0;0;2;2;2;1;2;;;;1;;2;2;;2;5;2;1;;1;;1;1;1;3;1;1;1;3;1;1;02;1;1;2;2;2;4;2;3;3;2;3;4;2;5;2;3;2;1;2.637;3.127
127118;Pampeana;1;4;1;;5;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;2;2;2;2; ;1;0;1;0;0;2;2;4;1;2;;;;2;;2;1;2;;3;2;2;1;;2;2;1;3;1;3;1;1;1;2;1;01;1;1;2;2;2;4;2;3;3;1;2;3;1;2;1;4;2;1;5.115;6.020
127208;Pampeana;1;1;1;;6;2;4;2;3;;2;1;2;2;3;1;3;;3;1;3;;1;2;2;2;99; ;2;0;2;0;0;1;1;4;1;2;;;;2;;2;1;1;;5;2;2;3;;5;1;1;3;3;1;1;1;1;2;2;02;1;1;2;1;1;1;2;3;3;1;1;3;2;5;2;2;1;1;366;550
127302;Pampeana;1;2;1;;3;1;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;1;0;0;0;2;2;2;1;1;1;2;0;2;0;2;3;1;1;4;1;1;;3;;1;2;3;3;3;3;2;3;1;2;02;1;1;2;2;2;4;1;1;1;1;1;1;1;4;1;4;2;1;2.447;2.902
127312;Pampeana;1;3;1;;4;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;1;1;1;2;2; ;1;0;1;0;0;2;2;2;1;1;1;2;;2;;2;3;1;1;7;2;2;2;;7;1;3;3;2;1;1;2;3;2;1;02;2;1;2;2;2;4;1;1;2;1;1;1;2;7;2;4;2;1;3.230;3.637
127314;Pampeana;1;4;1;;3;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;2;1;5;1;2;;;;2;;2;1;1;;7;2;1;;1;;1;3;1;3;3;1;3;3;1;1;01;1;1;2;2;1;3;2;3;3;1;1;3;2;7;2;2;1;1;2.793;3.018
127416;Pampeana;1;2;1;;3;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;1;Cuaderno de actividades de la provincia de Santa fe;2;0;2;0;0;2;2;4;1;1;1;2;;2;;2;3;1;1;6;2;1;;1;;1;1;3;1;1;1;3;1;1;1;01;1;1;2;2;2;4;1;1;1;1;1;1;2;6;2;4;2;1;2.363;2.802
127805;Pampeana;1;4;1;;4;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;2;1;2;1;2;;;;2;;2;2;;2;4;2;1;;1;;2;1;2;3;1;2;1;3;1;1;02;2;1;2;2;1;3;2;3;3;2;3;4;1;4;1;1;1;1;2.543;3.016
127811;Pampeana;1;2;1;;5;3;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;1;1;0;0;1;1;4;1;2;;;;2;2;2;2;;2;4;1;1;;3;;1;1;1;2;1;1;1;3;2;2;01;1;1;2;1;1;1;2;3;3;2;3;4;1;4;1;1;1;1;1.465;259
128011;Pampeana;1;2;1;;4;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;2;2;2;99; ;2;0;2;0;0;2;2;4;2;1;1;2;;2;;2;3;2;3;5;2;1;;1;;1;2;1;3;3;1;2;1;2;1;01;1;1;2;2;2;4;1;1;2;1;2;1;2;5;2;4;2;1;2.966;3.468
128012;Pampeana;1;4;1;;5;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;1;0;0;0;2;2;4;1;1;2;1;1;3;1;2;3;1;1;7;2;1;;1;;1;3;3;3;1;3;3;3;2;1;01;1;1;2;2;2;4;1;1;2;1;1;1;2;7;2;4;2;1;5.079;5.724
128907;Pampeana;1;5;1;;7;5;4;2;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;1;seguimos aprendiendo en casa del ministerio de educacion de santa fe.;2;0;2;0;0;2;2;3;1;2;;;;4;;2;3;2;1;4;2;2;1;;2;1;2;2;3;99;1;1;3;5;1;02;2;1;2;2;2;4;2;3;3;1;2;3;1;2;1;4;2;1;9.200;11.680
128912;Pampeana;1;2;1;;6;3;4;2;3;;3;1;3;;4;2;3;;4;2;3;;1;3;3;;2; ;2;0;2;0;0;1;1;3;1;1;1;2;;1;;2;1;2;;4;2;2;3;;3;1;1;1;2;1;1;1;2;3;2;02;2;1;2;1;1;1;1;1;2;1;2;1;1;3;1;2;1;1;3.312;4.425
128914;Pampeana;1;4;1;;4;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;3;3;;2; ;1;0;1;0;0;2;2;3;1;1;2;2;;4;;1;3;2;1;9;2;2;1;;5;1;3;3;3;1;2;2;3;2;1;01;1;1;2;2;2;4;1;1;1;1;2;1;2;5;2;4;2;1;5.738;6.358
128918;Pampeana;1;4;1;;4;2;4;2;3;;3;1;3;;4;2;3;;3;1;3;;1;2;2;3;2; ;1;0;1;0;0;2;1;6;1;1;2;2;;3;;1;3;1;1;6;2;2;1;;5;1;1;1;3;3;3;3;1;2;1;01;1;1;2;2;1;3;1;1;1;1;1;1;2;5;2;2;1;1;3.212;3.432
129004;Pampeana;1;2;1;;4;2;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;1;Seguimos aprendiendo en casa;1;0;0;0;1;1;1;2;2;2;;;;1;;2;2;;2;4;2;1;;3;;1;1;3;1;1;1;3;3;2;2;02;2;1;1;1;1;1;2;3;3;2;3;4;1;4;1;1;1;1;4.673;6.064
